 ProdDate ;ProdTime;BitronCode;UUT;Result;Mode;FailNo;TestTime;Check Barcode;Test1;Test1;Test1;Test1;Test1;Test1;Test1;Test1;Test1;Test1;
2019-09-23;13:22:10; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:12; 30410001 ; 0 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:12; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:13; 30410001 ; 0 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:13; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:15; 30410001 ; 0 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:16; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:17; 30410001 ; 0 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:17; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:19; 30410001 ; 0 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:19; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:20; 30410001 ; 0 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:22:21; 30410001 ; 1 ;  OK  ;  0 ;   -  ;2.297 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:25:24; 30410001 ; 0 ;  OK  ;  0 ;   -  ;0 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:25:24; 30410001 ; 1 ;  OK  ;  0 ;   -  ;0 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:26:16; 30410001 ; 0 ;  OK  ;  0 ;   -  ;0 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:26:16; 30410001 ; 1 ;  OK  ;  0 ;   -  ;0 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:26:56; 30410001 ; 0 ;  OK  ;  0 ;   -  ;1.062 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:26:56; 30410001 ; 1 ;  OK  ;  0 ;   -  ;1.062 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:27:34; 30410001 ; 0 ;  OK  ;  0 ;   -  ;1.062 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:27:34; 30410001 ; 1 ;  OK  ;  0 ;   -  ;1.062 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:28:01; 30410001 ; 0 ;  OK  ;  0 ;   -  ;1.281 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:28:02; 30410001 ; 1 ;  OK  ;  0 ;   -  ;1.281 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:29:02; 30410001 ; 0 ;  OK  ;  0 ;   -  ;1.078 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;13:29:02; 30410001 ; 1 ;  OK  ;  0 ;   -  ;1.078 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:04:06; 30410001 ; 0 ;  OK  ;  3 ;   -  ;13.235 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:04:06; 30410001 ; 1 ;  OK  ;  3 ;   -  ;13.235 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:04:16; 30410001 ; 0 ;  OK  ;  3 ;   -  ;2.015 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:04:17; 30410001 ; 1 ;  OK  ;  3 ;   -  ;2.015 ;;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:07:05; 30410001 ; 0 ;  OK  ;  3 ;   -  ;2 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:07:05; 30410001 ; 1 ;  OK  ;  3 ;   -  ;2 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:07:07; 30410001 ; 0 ;  OK  ;  3 ;   -  ;2 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:07:07; 30410001 ; 1 ;  OK  ;  3 ;   -  ;2 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:11:12; 30410001 ; 0 ;  OK  ;  3 ;   -  ;165.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:11:13; 30410001 ; 1 ;  OK  ;  3 ;   -  ;165.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:20:01; 30410001 ; 0 ;  OK  ;  3 ;   -  ;5.359 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:20:02; 30410001 ; 1 ;  OK  ;  3 ;   -  ;5.359 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:20:04; 30410001 ; 0 ;  OK  ;  3 ;   -  ;5.359 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:20:05; 30410001 ; 1 ;  OK  ;  3 ;   -  ;5.359 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:21:18; 30410001 ; 0 ;  OK  ;  3 ;   -  ;5.359 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:21:18; 30410001 ; 1 ;  OK  ;  3 ;   -  ;5.359 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:25:52; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:25:53; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:25:57; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:25:57; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:00; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:00; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:02; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:02; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:04; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:05; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:06; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:07; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:10; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:10; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:11; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:11; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:13; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:14; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:18; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:18; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:19; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:19; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:22; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:22; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:25; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:26:25; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.016 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:23; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:23; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:25; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:25; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:27; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:27; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:29; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:29; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:32; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:32; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:37; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:37; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:39; 30410001 ; 0 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:28:39; 30410001 ; 1 ;  OK  ;  3 ;   -  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:29:25; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:25; 30410001 ; 1 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:30; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:30; 30410001 ; 1 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:34; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:34; 30410001 ; 1 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:37; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:29:37; 30410001 ; 1 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:30:07; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:30:07; 30410001 ; 1 ;  KO  ;  3 ;   3-3  ;0 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:30:35; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;1.094 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:30:35; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.094 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:30:42; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:30:42; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:30:55; 30410001 ; 0 ;  KO  ;  3 ;   3-3  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;False;;
2019-09-23;14:30:55; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:31:50; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.375 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:31:50; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.375 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:31:53; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.234 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:31:53; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.234 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:02; 30410001 ; 0 ;  OK  ;  3 ;   -  ;3.062 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:02; 30410001 ; 1 ;  OK  ;  3 ;   -  ;3.062 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:06; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:06; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:09; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:09; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:12; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:12; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:16; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:16; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:22; 30410001 ; 0 ;  OK  ;  3 ;   -  ;3.39 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:22; 30410001 ; 1 ;  OK  ;  3 ;   -  ;3.39 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:27; 30410001 ; 0 ;  OK  ;  3 ;   -  ;3.828 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:28; 30410001 ; 1 ;  OK  ;  3 ;   -  ;3.828 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:30; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.156 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:30; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.156 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:32; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.047 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:32; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.047 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:35; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.265 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:36; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.265 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:44; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:44; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.203 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:47; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:32:47; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.172 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:33:02; 30410001 ; 0 ;  OK  ;  3 ;   -  ;3.453 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:33:03; 30410001 ; 1 ;  OK  ;  3 ;   -  ;3.453 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:33:08; 30410001 ; 0 ;  OK  ;  3 ;   -  ;3 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:33:08; 30410001 ; 1 ;  OK  ;  3 ;   -  ;3 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:20; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.313 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:21; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.313 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:24; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.234 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:24; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.234 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:29; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.313 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:30; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.313 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:34; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.25 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:35; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.25 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:36; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:37:36; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:42:52; 30410001 ; 0 ;  OK  ;  3 ;   -  ;8.594 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:42:52; 30410001 ; 1 ;  OK  ;  3 ;   -  ;8.594 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:42:55; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.25 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:42:55; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.25 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:42:58; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.141 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:42:58; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.141 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:01; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.235 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:01; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.235 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:06; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.015 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:06; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.015 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:08; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.062 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:09; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.062 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:11; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.078 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:11; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.078 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:14; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.328 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:15; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.328 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:17; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.125 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:18; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.125 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:22; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.297 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:22; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.297 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:23; 30410001 ; 0 ;  OK  ;  3 ;   -  ;1.297 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
2019-09-23;14:43:24; 30410001 ; 1 ;  OK  ;  3 ;   -  ;1.297 ;;OK;OK;OK;;;;OK;OK;OK;OK;OK;OK;OK;OK;OK;
